rows,text,date,number,type
7,1,0,1,16
8,1,0,2,8
12,2,0,0,13
4,1,0,4,8
4,1,0,4,8
16,1,0,4,12
7,1,0,2,14
9,1,0,1,4
57,0,1,2,24
279,0,1,1,24
8,1,0,1,4
11,2,0,1,8
4,1,0,4,16
3,3,0,0,13
4,1,0,4,17
1,1,0,6,8
1193,0,1,1,24
8,1,0,1,8
3,1,0,1,16
4,1,0,4,8
49,1,1,0,23
839,0,1,1,24
5,1,0,0,23
32,4,0,8,18
5,0,0,2,8
215,0,0,1,20
167,0,1,1,24
10,1,0,1,16
17,1,0,1,8
4,10,0,0,13
5,1,0,1,10
5,4,0,0,13
10,4,0,0,13
4,1,0,4,23
16,1,0,1,8
5,1,0,0,6
3,2,0,1,11
16,1,0,2,12
26,1,0,0,10
4,3,0,0,13
159,0,1,1,24
120,0,1,0,24
8,3,0,0,13
21,2,0,3,13
6,1,0,2,16
5,1,0,4,16
4,1,0,4,13
5,2,0,0,13
5,1,0,2,16
5,1,0,1,16
60,0,0,3,3
4,2,0,5,14
6,1,0,3,16
188,1,0,0,14
4,1,0,0,8
8,1,0,1,8
3,1,0,2,8
1,1,0,2,8
4,1,0,4,8
2532,2,0,0,14
18,0,1,1,24
4,1,0,2,18
4,1,0,4,13
4,1,0,3,8
5398,0,1,1,24
4,1,0,4,8
2,1,0,2,8
9,1,0,4,20
3679,0,1,0,25
553,1,0,2,16
5,1,0,1,8
8,6,0,0,13
4,1,0,1,8
5,1,0,1,16
642,0,1,6,21
54,1,0,2,12
4,1,0,6,14
12,1,0,2,4
282,0,1,6,24
282,0,1,6,24
41,6,0,3,2
115,0,0,0,14
13,1,0,2,9
15,25,0,0,2
62,0,0,16,12
9,1,0,0,8
9,0,0,6,12
10,1,0,4,6
1,1,0,6,4
1,1,0,4,16
1,1,0,4,16
28,1,0,3,14
64,1,0,1,8
58,0,0,6,20
5,7,0,0,13
11,1,0,0,8
1002,16,0,1,8
47,1,0,2,18
276,1,0,2,14
50,1,0,2,18
41,5,1,2,2
2,1,0,2,9
5,1,0,1,14
23,1,0,1,4
4,1,0,0,8
50,1,0,2,18
38,1,0,2,18
33,1,0,2,18
33,1,0,2,18
33,1,0,2,18
4,1,0,2,8
50,1,0,2,18
24,1,0,0,4
24,1,0,5,14
8,6,0,0,13
22,1,0,5,13
21,1,0,0,6
10,1,0,2,14
22,1,0,2,14
4,1,0,2,8
24,1,0,0,4
4,1,0,0,8
5,1,0,0,16
25,4,0,2,18
8,3,0,0,13
1,1,0,8,4
1,1,0,5,8
13,1,0,2,14
2,1,0,14,11
40,0,1,4,22
1,1,0,10,8
11,1,0,0,8
14,1,0,4,14
8,5,0,1,13
1,1,0,0,4
16,1,0,2,4
7,2,0,0,13
19,3,0,0,13
27,0,0,1,14
35,3,0,0,13
6,2,0,0,13
11,0,1,3,9
18,1,0,3,14
17,1,0,1,4
10,1,0,3,13
6,1,0,1,4
15,1,0,3,14
31,0,0,0,1
4,1,0,4,8
23,1,0,1,4
6,1,0,2,12
6,1,0,2,14
510,0,1,1,24
5,4,0,0,13
7,1,0,2,8
5,1,0,2,8
10,2,0,0,8
13,2,0,0,4
2,7,0,0,10
2,2,0,2,16
4,1,0,1,14
5,3,0,0,13
55,0,0,3,14
32,1,0,2,18
18,1,0,2,17
11,1,0,1,16
21,0,1,5,14
10,2,0,0,13
15,3,0,0,13
7,2,0,3,9
5,1,0,4,9
12,2,0,0,8
1194,0,1,2,24
6,3,0,0,8
7,1,0,1,14
3,2,0,3,9
4006,43,4,6,8
3679,0,1,0,25
4006,43,4,6,24
8,1,0,1,16
21,8,0,0,13
4,1,0,4,13
46,0,0,5,14
7,1,0,0,20
21,1,0,2,10
6,1,0,8,6
4,1,0,0,8
13,1,0,1,9
331,0,1,1,24
331,0,1,2,12
229,0,1,1,8
320,0,1,2,24
8,2,0,9,14
24,1,0,0,13
64,1,0,3,14
9,1,0,4,8
24,2,0,2,2
14,1,0,0,14
6,1,0,1,8
10,1,0,9,10
7,1,0,1,8
7,1,0,1,8
8,1,0,1,8
4,1,0,1,16
10,1,0,1,8
39,1,0,2,14
7,1,0,1,9
4,1,0,7,10
41,2,0,3,19
2,1,0,1,16
7,2,0,1,9
4,1,0,7,10
19,1,0,3,14
55,0,0,3,10
15,1,0,3,14
6,2,0,0,13
7,1,0,1,4
7,2,0,2,9
15,1,0,3,14
7,1,0,1,9
18,1,0,2,17
55,0,0,3,14
55,0,0,3,14
55,0,0,3,14
31,0,1,0,24
4,1,0,7,4
3,2,0,1,16
3,1,0,0,10
9,1,0,1,8
11,1,0,3,5
24,0,1,2,14
29,1,0,1,5
5,1,0,2,5
4,1,0,2,5
29,1,0,2,10
9,1,0,4,10
4,1,0,4,9
16,1,0,2,9
7,1,0,6,14
3,1,0,2,16
2,1,0,2,16
43,1,0,1,5
6,1,0,1,4
23,4,0,0,13
58,0,0,6,20
16,1,0,2,6
2,1,0,2,4
16,1,0,1,14
52,1,0,0,8
71,0,0,3,14
6,1,0,3,6
28,1,0,1,14
7,1,0,2,8
29,1,0,0,12
20,1,0,2,12
15,2,0,2,17
15,2,0,2,17
9,1,0,4,14
15,2,0,1,4
11,0,0,5,14
6,4,0,0,13
5,6,0,0,13
7,1,0,1,9
65,0,1,5,24
7,1,0,1,9
6,1,0,4,2
2,1,0,7,8
2,1,0,7,8
7,1,0,1,8
8530,0,1,9,23
7,1,0,1,4
63,0,1,6,24
2,1,0,1,16
4,1,0,1,12
48,0,1,2,14
7,1,0,1,9
3,1,0,2,4
16,1,0,2,13
101,0,1,1,22
101,0,1,1,21
9,2,0,2,13
56,1,0,2,14
10,1,0,0,14
18,1,0,1,8
11,1,0,4,14
4,1,0,4,14
15,0,0,4,14
56,0,0,5,14
1,1,0,11,8
3,1,0,0,5
1256,0,1,1,24
1,1,0,13,8
3,1,0,0,2
3,1,0,3,9
4,1,0,2,16
22,1,0,2,6
3,1,0,2,5
61,1,0,2,9
11,1,0,1,14
21,1,0,2,5
25,1,0,2,17
24,3,0,1,8
6,2,0,0,13
4,1,0,7,10
7,1,0,1,9
10,1,0,9,14
10,1,0,1,14
67,3,0,4,14
4,1,0,7,10
7,1,0,5,8
6,2,0,3,10
1,1,0,2,8
4,1,0,6,9
54,0,1,4,24
8,4,0,0,13
3,1,0,17,14
6,1,0,2,9
9,1,0,1,16
1,1,0,3,16
1,1,0,3,16
7,1,0,1,9
2,1,0,6,10
7,1,0,1,8
39,3,0,0,13
4,1,0,7,2
12,1,0,2,8
9,1,0,1,16
8,1,0,1,8
4,1,0,1,9
9,1,0,10,14
3,1,0,0,8
1,1,0,2,16
73,0,0,6,14
4,1,0,4,8
20,1,0,2,14
1,1,0,11,6
9,1,0,4,14
56,1,0,3,14
234,0,1,1,8
3,1,0,3,10
19,1,0,3,5
11,1,0,1,8
21,1,0,3,5
6,2,0,1,5
13,1,0,2,8
13,1,0,2,8
5,1,0,3,4
320,0,1,2,24
4,1,0,4,2
32,1,0,2,5
283,0,1,2,12
77,0,1,0,14
9,1,0,0,14
29,1,0,0,14
146,1,1,0,24
4,1,0,2,6
6,1,0,3,9
36,1,0,0,14
6,1,0,2,9
22,2,0,4,13
32,1,0,4,14
4,1,0,4,13
4,1,0,1,8
9,3,0,2,13
278,0,1,1,24
16,1,0,1,14
28,1,0,3,14
36,1,0,1,8
5,1,0,1,8
15,6,0,0,13
8,1,0,0,9
7,1,0,2,14
9,2,0,0,9
10,5,0,0,13
14,0,0,0,12
33,0,0,4,12
13,1,0,2,5
13,1,0,2,5
22,3,0,0,13
5,1,0,2,8
22,1,0,2,5
5,1,0,4,4
21,1,0,1,8
2,1,0,2,16
4,1,0,2,16
16,1,0,1,8
10,1,0,1,1
4,1,0,0,16
6,1,0,4,13
4,1,0,4,13
20,1,0,2,14
77,0,1,4,23
56,0,0,12,19
12,1,0,2,4
12,1,0,3,4
5,1,0,0,8
17,1,0,3,6
31,0,1,0,24
19,3,0,0,13
25,2,0,1,4
3,1,0,1,16
2,0,0,5,14
55,0,0,3,8
10,0,1,1,8
2,1,0,2,9
7,3,0,0,13
4,1,0,4,9
55,0,0,3,14
5,1,0,2,9
16,1,0,2,13
7,1,0,1,9
19,1,1,0,13
2,1,0,8,10
25,1,0,3,13
18,2,0,0,13
40,2,0,3,6
13,2,0,3,10
7,1,0,1,9
22,2,0,0,13
7,1,0,1,8
2,1,0,1,16
10,0,1,1,14
6,1,0,4,8
5326,4,1,5,13
4,1,0,7,8
12,1,0,2,13
65,0,1,1,1
32,1,0,2,18
11,8,0,0,13
7,1,0,1,8
4,1,0,20,14
7,1,0,1,9
4,1,0,7,20
10,3,0,0,13
12,2,0,1,13
5,1,0,2,14
5,1,0,1,8
4,1,0,0,9
149,1,0,6,18
28,1,0,0,10
31,6,0,0,13
10,5,0,0,13
1,1,0,5,16
20,1,0,0,9
7,6,0,0,13
11,5,0,0,13
9,3,0,0,13
5,1,0,0,4
10,1,0,1,4
7,4,0,0,13
5,1,0,2,9
21,1,0,1,8
7,1,0,2,9
3679,0,1,0,24
12,2,0,1,13
4,1,0,4,8
50,1,0,3,14
4,5,0,0,13
21,1,0,1,4
25,6,0,0,13
7,4,0,0,13
31,5,0,0,13
5,1,0,1,8
8,2,0,0,13
5,2,0,0,13
13,5,0,0,13
17,4,0,0,13
15,4,0,0,13
10,3,0,0,13
12,1,0,0,14
64,12,0,0,16
16,1,0,1,16
42,5,0,0,10
3,1,0,6,16
24,1,0,6,14
12,5,0,0,10
5,1,0,1,14
1,1,0,6,8
11,1,0,2,14
7,1,0,1,14
28,0,0,5,14
56,1,0,3,14
3,2,0,0,13
11,1,0,1,16
4,1,0,4,8
66,1,0,2,18
5,1,0,1,5
9,1,0,2,14
4,1,0,2,9
65,1,0,3,14
8,1,0,0,10
6,1,0,4,16
6,1,0,4,16
41,1,0,2,14
6,0,0,3,14
4,1,0,6,9
1,1,0,3,16
2,1,0,2,9
11,1,0,2,14
3,1,0,2,14
3,1,0,3,9
25,1,0,3,14
5,1,0,4,9
3,2,0,3,8
9,4,0,5,13
13,3,0,0,13
24,5,0,0,13
12,2,0,0,13
6,9,0,0,13
3,1,0,5,8
20,4,0,0,13
7,4,0,0,13
7,1,0,1,16
6,1,0,0,8
1,1,0,11,4
642,1,0,6,14
30,4,0,1,4
3,1,0,0,16
4,1,0,4,8
8,1,0,2,14
32,0,0,4,14
12,1,0,2,16
5,1,0,1,8
13,0,0,4,14
2,1,0,5,10
10,0,0,3,14
281,0,1,1,24
7,1,0,1,9
3,2,0,1,14
1,1,0,4,4
1,1,0,4,6
1,1,0,7,8
6,2,0,1,9
6,1,0,2,5
39,1,0,2,18
8,1,0,2,12
1,1,0,15,8
6,4,0,3,8
5,1,0,1,4
2,2,0,0,9
4,1,0,8,10
16,1,0,2,13
4,1,0,1,9
7,1,0,1,9
20,1,0,2,17
38,1,0,4,14
9,1,0,3,8
2,1,0,2,16
4,1,0,2,16
5,1,0,2,4
3,1,0,3,8
7,2,0,2,8
3,1,0,3,8
3,1,0,1,9
3,1,0,1,9
16,2,0,1,8
14,2,0,3,9
4,1,0,5,14
11,1,0,2,9
8,3,0,0,13
71,0,0,4,14
10,1,0,4,14
23,1,0,1,14
3,1,0,5,10
1,1,0,18,14
1,2,0,8,8
19,0,0,1,14
4,1,0,0,8
12,1,0,0,9
23,0,0,4,14
8,1,0,1,8
13,0,0,0,9
8,1,0,1,8
4,1,0,1,8
2,1,0,0,8
54,0,0,1,14
5,1,0,0,9
5,1,0,1,16
5,2,0,1,8
5,1,0,1,16
2,1,0,0,16
6,1,0,3,16
3,1,0,0,16
13,1,0,5,10
4,2,0,3,4
7,1,0,1,9
10,1,0,2,13
10,3,0,0,13
10,1,0,1,13
10,3,0,1,8
6,1,0,1,4
286,0,1,1,24
32,1,0,2,18
9,4,0,1,13
55,0,0,3,14
55,0,0,3,15
6,1,0,2,12
834,0,1,1,24
12,2,0,2,2
32,1,0,2,18
282,0,1,1,24
6,1,0,1,4
19,1,0,1,13
6,1,0,2,10
835,0,1,1,24
282,0,1,1,24
1,1,0,3,4
1,1,0,2,4
1,1,0,2,4
2,1,0,7,8
2,1,0,7,8
2,1,0,7,8
2,1,0,7,8
2,1,0,7,8
2,1,0,7,8
2,1,0,7,8
2,1,0,7,8
2,1,0,7,8
2,1,0,7,8
2,1,0,7,8
19,3,0,3,10
19,2,0,3,10
5,1,0,2,9
78,2,0,3,14
1,1,0,5,8
10,1,0,1,8
54,0,0,2,12
14,1,0,1,4
144,1,1,0,24
23,1,0,2,5
1,1,0,8,6
1,1,0,10,6
15,1,0,5,14
6,1,0,1,14
4,1,0,5,8
5,1,0,4,8
21,1,0,2,14
90,0,0,2,18
4,1,0,4,13
96,0,1,2,14
12,1,0,4,8
20,1,0,1,4
167,2,0,2,18
30,4,0,1,6
2,1,0,10,8
8,9,0,2,14
17,1,0,2,9
5,1,0,0,16
3,1,0,0,9
3,1,0,3,8
3,1,0,3,8
23,2,0,2,18
6,0,0,2,9
2,2,0,1,8
61,2,0,0,13
9,1,0,3,4
35,2,0,3,8
7,8,0,0,13
105,1,1,2,14
3,1,0,3,8
5,3,0,0,13
10,3,0,0,13
3,8,0,0,13
7,1,0,2,8
34,1,0,1,8
16,1,0,3,6
7,1,0,1,9
53,0,0,5,14
3,2,0,1,11
20,2,0,3,12
3,2,0,1,11
19,0,0,2,8
16,0,0,3,12
4,1,0,7,10
2,1,0,1,16
55,0,0,3,14
6,2,0,0,13
11,2,0,0,13
12865,0,1,1,24
12,4,0,0,13
10,2,0,0,13
6,1,0,2,10
7,1,0,1,9
77,0,1,1,24
8,1,0,1,8
13,1,0,3,4
4,2,0,2,4
1,1,0,2,4
1,1,0,2,4
30,1,0,3,14
12,1,0,2,12
6,1,0,3,4
101,0,0,1,14
87,1,0,1,14
7,1,0,0,8
1,1,0,2,4
1,1,0,3,4
1,1,0,3,4
1,1,0,3,4
1,1,0,4,14
1,1,0,3,8
1,1,0,4,8
1,1,0,4,8
101,0,0,7,2
1,1,0,3,16
1,1,0,5,4
1169,0,0,8,20
16,1,0,2,12
7,1,0,1,4
4,8,0,7,6
16,1,0,17,14
55,0,0,3,14
4,8,0,7,6
2,1,0,11,14
3,1,0,11,14
34,1,0,7,8
7,1,0,2,9
1,1,0,3,8
1,1,0,2,8
4,1,0,2,9
1,1,0,3,16
1,1,0,3,8
10,2,0,0,13
10,2,0,0,13
176,2,1,16,23
14,5,0,0,13
6,1,0,4,2
1,1,0,4,8
1,1,0,6,16
2,1,0,4,9
6,1,0,4,2
5,1,0,0,6
38,1,0,0,9
38,1,0,3,9
38,1,0,1,9
49,1,0,1,9
6,2,0,2,9
3,1,0,0,9
3,1,0,3,9
5,1,0,10,10
2,1,0,4,14
9,1,0,1,8
6,0,0,3,14
6,0,0,3,14
6,0,0,4,14
9,1,0,2,17
1,1,0,4,16
16,1,0,2,6
8,2,0,2,9
2,1,0,4,17
5,1,0,10,14
115,0,0,0,14
4,1,0,4,17
5,1,0,4,8
282,0,1,1,24
847,0,1,1,24
759,0,1,1,24
655,0,1,1,24
88,0,1,1,24
2,1,0,1,16
7,2,0,0,13
13,2,0,0,13
4,6,0,0,13
8,5,0,0,13
10,3,0,0,13
6,1,0,5,12
8,1,0,2,14
16,1,0,1,4
4,1,0,2,9
4,1,0,2,6
54,0,1,4,24
22,1,0,1,4
10,0,0,7,10
2054,2,0,2,18
7,4,0,0,13
5,1,0,11,2
5,4,0,0,13
5,1,0,1,8
12,1,0,0,9
2,1,0,2,9
6,1,0,0,9
7,1,0,0,9
2,1,0,4,14
8,1,0,1,9
1,1,0,4,5
10,1,0,1,5
1,1,0,4,8
1,1,0,5,16
18,1,0,3,6
1,1,0,5,8
1,1,0,10,8
55,1,0,1,14
6,1,0,2,9
167,2,0,2,18
5,1,0,2,8
29,1,0,2,18
1,1,0,3,4
1,1,0,2,4
2,1,0,7,8
8,1,0,4,14
25,2,0,0,8
10,0,0,5,2
24,1,0,3,6
6,1,0,0,8
7,1,0,1,16
13,1,0,4,10
65,2,0,1,14
64,1,0,3,14
55,1,0,2,14
277,0,1,1,24
9,1,0,4,14
48,1,0,0,14
12,1,0,0,14
41,2,0,0,2
5,1,0,10,14
7,1,0,0,20
10,2,0,1,16
64,1,0,3,14
7,2,0,2,9
29,1,0,1,5
4,3,0,0,13
5,3,0,4,16
9,4,0,0,8
6,1,0,2,9
8,1,0,1,4
2,1,0,1,16
847,0,1,1,24
36,1,0,2,10
9,1,0,1,14
2,3,0,0,13
17,0,0,5,14
234,0,1,1,24
54,0,1,4,24
55,0,0,3,14
12,4,0,0,13
55,0,0,4,12
5,6,0,1,13
1,1,0,17,14
11,1,0,2,12
21,0,0,1,14
6,4,0,0,13
5,2,0,0,13
6,1,0,2,12
4,1,0,4,8
3679,0,1,0,21
65,2,0,1,14
6,2,0,2,9
27,1,0,1,6
34,2,0,3,10
4,1,0,4,8
4,1,0,17,16
9,3,0,0,13
4,1,0,4,18
1246,0,1,1,24
4,1,0,4,14
16,1,0,6,12
4,6,0,0,13
5,1,0,2,10
32,1,0,2,18
187,2,0,3,18
2,1,0,3,8
57,0,1,2,25
3,3,0,0,13
187,2,0,3,18
187,2,0,3,18
28,0,1,1,20
3,6,0,0,13
1,1,0,3,8
18,1,0,2,9
5,4,0,0,13
124,0,1,7,25
8,0,0,4,14
1,1,0,8,8
4,1,0,4,8
5,0,0,2,8
19,7,0,0,13
5,5,0,0,13
6,1,0,4,8
4,1,0,4,13
5,1,0,1,8
4,1,0,4,8
8,2,0,0,13
6,3,0,0,13
11,1,0,1,14
3,1,0,1,4
1,1,0,2,8
2,1,0,2,9
11,1,0,2,13
32,2,0,3,7
21,4,0,0,13
6,4,0,0,13
3,1,0,2,9
1,1,0,4,8
1,1,0,4,8
1,1,0,4,8
1,1,0,2,8
1,1,0,4,8
1,1,0,3,8
1,1,0,3,8
1,1,0,4,8
1,1,0,2,8
2,1,0,2,9
57,0,0,3,14
12,0,0,0,14
6,1,0,2,8
10,1,0,1,5
10,4,0,0,13
12,0,0,0,14
5,1,0,2,8
77,0,0,2,14
6,1,0,0,9
27,1,0,2,6
2,1,0,55,14
2,1,0,52,14
10,1,0,2,14
15,1,0,0,17
10,1,0,4,14
1,1,0,10,4
8,1,0,2,5
2,1,0,2,8
2,1,0,2,8
7,1,0,1,9
7,1,0,1,9
1,1,0,12,16
1,1,0,6,16
47,3,0,2,9
35,1,0,1,5
10,1,0,5,14
131,1,0,2,18
126,0,0,1,20
12,0,0,6,2
4,1,0,12,4
4,1,0,4,8
115,1,0,0,2
4,1,0,4,14
1,1,0,5,8
4,1,0,1,16
4,1,0,0,16
167,2,0,2,18
22,0,0,1,14
21,0,0,1,14
6,1,0,4,16
3,1,0,3,9
13,1,0,2,17
3,1,0,0,4
9,1,0,0,5
1,1,0,6,16
4,1,0,4,13
4,1,0,4,8
65,2,0,1,14
4,1,0,4,8
12,5,0,0,13
28,4,0,0,13
9,6,0,0,13
5,1,0,4,16
19,1,0,1,19
34,1,0,9,14
17,2,1,4,24
4,1,0,2,16
10,1,0,8,6
14,1,0,2,4
6,1,0,3,10
7,1,0,1,16
122,0,1,1,8
452,0,1,2,24
37,0,1,2,24
9,2,0,2,14
7,1,0,1,9
2,1,0,5,8
10,1,0,1,4
55,0,0,3,14
3,0,1,2,14
9,0,1,2,9
11,2,0,0,8
6,1,0,4,10
3,3,0,0,16
7,1,0,1,9
2,1,0,1,16
54,0,1,4,24
10,2,0,1,9
54,0,1,4,24
7,0,0,2,14
16,1,0,2,14
7,2,0,0,9
5,3,0,0,13
4,1,0,7,10
318,0,2,1,24
25,0,1,6,14
7,1,0,1,8
5,1,0,1,16
30,4,0,0,13
13,1,0,1,4
9,2,0,0,13
30,4,0,0,13
14,8,0,0,13
20,3,0,0,13
3,1,0,0,9
3,1,0,1,8
3,1,0,0,10
2,1,0,0,17
4,1,0,4,8
2,1,0,0,16
10,1,0,0,16
7,1,0,1,9
4,1,0,7,10
32,1,0,2,18
6,1,0,5,12
4,1,0,4,8
4,1,0,7,10
211,0,1,2,24
10,0,1,5,22
41,0,1,2,24
2,1,0,3,16
6,4,0,0,12
3,1,0,1,8
6,4,0,0,12
1,1,0,8,4
2,1,0,3,4
54,0,0,0,14
6,2,0,2,9
141,0,0,0,24
6,0,0,5,10
68,2,0,5,2
9,2,0,3,4
19,7,0,0,13
10,1,0,0,8
5,1,0,1,14
8,2,0,1,4
21,1,0,1,4
5,1,0,1,4
13,1,0,1,14
5,1,0,3,4
9,1,0,3,4
2,1,0,4,16
9,1,0,2,4
141,0,0,11,14
4,1,0,0,5
9,1,0,2,4
10,2,0,2,13
4,1,0,4,16
18,2,0,3,14
11,1,0,1,8
17,1,0,1,4
19,2,0,2,1
19,1,0,2,14
54,2,0,0,13
50,2,0,0,13
7,2,0,1,13
5,1,0,3,14
22,1,0,7,13
11,1,0,0,14
7,1,0,4,14
10,1,0,0,13
10,1,0,2,13
8,1,0,5,13
9,1,0,2,8
5,1,0,3,9
4,1,0,4,12
29,1,0,1,14
20,1,0,1,4
31,0,0,0,8
7,1,0,1,8
13,1,0,2,14
36,1,0,6,13
4,1,0,2,8
4,1,0,4,8
6,7,0,0,13
50,1,0,2,18
47,0,0,0,14
4,1,0,10,13
13,1,0,1,4
1,1,0,5,16
50,1,0,2,18
4,1,0,2,8
50,1,0,2,18
50,1,0,2,18
50,1,0,2,18
38,1,0,2,18
6,1,0,2,8
100,1,0,2,18
4,1,0,2,8
47,0,0,0,14
4,1,0,0,8
6,1,0,1,14
12,1,0,2,4
9,1,0,1,4
5,4,0,0,13
12,1,0,2,4
21,0,0,0,14
12,1,0,6,13
7,2,0,10,16
70,0,1,2,24
28,1,0,1,14
7,1,0,3,14
6,1,0,2,12
45,0,0,1,14
34,1,1,2,14
13,2,0,6,13
17,1,1,4,14
18,0,0,4,14
14,1,0,2,19
7,1,0,2,19
24,1,0,1,13
5,1,0,2,8
6,2,0,8,6
67,0,0,2,1
10,1,0,4,8
36,1,0,2,12
4,1,0,3,8
70,0,1,2,24
4,1,0,4,18
76,2,0,6,13
11,1,0,1,8
18,4,0,0,13
4,1,0,4,13
73,7,0,0,14
18,3,0,0,13
1,3,0,0,8
109,0,1,2,24
7,3,0,0,13
8,4,0,0,13
5,4,0,0,13
8,1,0,1,8
10,2,0,0,13
11,4,0,0,13
7,3,0,0,13
22,1,0,3,8
1193,0,1,1,24
10,2,0,0,13
4,1,0,4,8
216,0,1,1,24
4,1,0,4,8
4,1,0,4,8
100,1,0,0,8
18,1,0,2,17
54,0,1,4,22
280,0,1,1,24
48,1,0,0,14
7,2,0,0,13
10,6,0,0,13
14,3,0,0,13
159,0,1,1,24
4,1,0,4,8
11,1,0,2,4
22,4,0,0,13
6,1,0,1,16
2,1,0,3,8
8,1,0,1,8
8,4,0,0,13
4,1,0,4,8
4,1,0,4,8
4,1,0,4,14
8,1,0,1,16
1,1,0,5,8
24,1,0,3,6
3679,0,1,0,24
5,1,0,0,9
68,1,0,2,14
7,1,0,5,14
7,1,0,6,9
337,0,1,3,12
4,1,0,3,16
6,2,0,2,8
12,1,0,0,14
5,1,0,0,9
3,1,0,0,8
3,1,0,0,8
56,0,0,12,19
70,0,1,4,24
