rows,text,date,number,type
186,0,1,2,19
277,0,1,1,24
8,1,0,0,9
3679,0,1,9,24
64,1,0,3,14
18,4,0,0,13
9,1,0,0,9
10,1,0,2,9
3,1,0,1,16
3,1,0,1,8
4,1,0,1,4
4,1,0,1,4
4,1,0,1,4
8,1,0,1,16
3,1,0,1,16
5,1,0,1,16
5,1,0,1,16
2,1,0,6,10
6,1,0,1,14
6,1,0,1,8
55,0,1,2,14
6,2,0,3,8
3,2,0,1,11
2,1,0,1,16
18,1,0,2,17
41,2,0,0,2
18,0,1,20,20
4,1,0,7,10
6,2,0,4,8
7,1,0,5,8
4,2,0,0,13
7,2,0,1,16
4,1,0,10,8
5,1,0,4,1
55,0,0,3,14
8,3,0,0,13
40,0,1,2,14
10,1,0,1,8
7,1,0,1,9
7,1,0,1,9
4,1,0,7,10
12,2,0,0,13
3679,0,1,10,24
7,1,0,1,9
4,2,0,0,8
4,2,0,0,9
7,1,0,1,8
6,1,0,4,10
7,1,0,1,9
5,2,0,0,13
12,4,0,0,13
24,1,0,3,14
15,1,0,2,4
20,1,0,2,5
24,1,0,1,1
14,0,0,5,14
35,1,0,4,14
36,1,0,2,14
5,1,0,0,9
75,0,1,4,24
2,1,0,6,16
1,1,0,11,4
3,1,0,2,8
22,1,0,0,10
4,2,0,1,13
18,1,0,0,6
15,1,0,1,8
48,1,0,3,14
49,1,0,3,14
5,1,0,0,9
5,1,0,0,9
7,1,0,0,16
100,1,0,0,8
10,4,0,0,13
98,0,0,2,14
15,1,0,0,14
9,1,0,0,14
10,1,0,0,14
4,1,0,4,9
64,1,0,2,14
4,1,0,4,8
5,1,0,1,9
4,1,0,1,8
9,1,0,2,2
10,1,0,3,14
14,2,0,2,4
10,4,0,0,13
14,0,0,0,9
13,3,0,2,12
21,3,0,0,13
56,1,0,1,14
30,1,0,2,5
4,1,0,4,14
23,3,0,0,13
7,1,0,1,9
100,0,0,100,18
7,1,1,3,15
76,3,0,1,14
4,1,0,11,14
101,0,1,1,24
7,1,0,1,9
6,1,0,4,8
36,1,0,5,14
18,1,0,2,3
4,1,0,7,10
7,1,0,1,9
39,3,0,0,13
55,0,0,3,14
10,1,0,10,13
101,0,1,1,14
56,0,1,1,14
6,1,0,2,8
6,3,0,0,8
7,1,0,1,19
21,6,0,0,13
116,4,0,3,14
31,0,1,0,24
3,1,0,1,11
6,1,0,5,12
10,1,0,1,14
6,1,0,2,5
18,1,0,2,8
7,1,0,1,23
4,1,0,7,10
137,2,0,3,14
117,5,0,6,14
55,0,0,3,14
19,2,0,1,4
9,1,0,1,5
18,1,0,2,17
7,2,0,0,13
46,1,0,2,14
139,0,1,20,25
6,2,0,0,13
4,1,0,6,10
44,1,0,2,18
23,1,0,1,9
6,1,0,2,5
6,4,0,0,13
11,0,0,4,14
10,1,0,1,16
4,1,0,3,8
4,1,0,2,4
7,2,0,1,4
7,1,0,1,4
101,0,1,1,22
3,1,0,1,16
2,1,0,2,19
5,1,0,2,9
11,1,0,2,14
54,0,1,4,8
7,1,0,2,16
7,1,0,1,9
3,1,0,3,6
6,1,0,1,16
9,1,0,3,12
8,1,0,4,14
5,2,0,0,13
1,1,0,3,16
32,0,1,1,14
7,1,0,1,9
835,0,1,1,14
6,1,0,0,13
15,2,0,2,13
24,1,0,1,4
14,1,0,2,10
15,2,0,3,10
2,1,0,4,4
19,1,0,1,16
6,1,0,2,16
13,1,0,1,4
13,1,0,1,4
13,1,0,1,4
11,1,0,0,5
5,1,0,1,8
6,1,0,4,13
48,1,0,2,23
49,1,1,0,23
2,1,0,3,5
8,1,0,5,14
12,1,0,1,14
4,1,0,4,14
12,1,0,2,4
12,1,0,3,4
7,1,0,2,8
56,1,0,2,14
31,0,1,5,24
31,0,1,0,24
31,0,1,0,24
31,0,1,0,24
7,1,0,3,14
9,1,0,2,5
7,1,0,6,9
58,0,1,3,14
4,1,0,0,16
4,1,0,4,1
21,1,0,2,5
6,1,0,1,5
14,1,0,3,10
4,1,0,3,12
15,2,0,2,17
15,2,0,2,17
56,0,0,3,14
11,0,0,5,14
11,1,0,5,14
9,1,0,4,14
54,0,0,2,12
1,1,0,2,16
42,1,0,1,14
47,0,0,0,21
26,1,0,2,14
2,1,0,2,16
2,1,0,2,16
75,1,1,1,24
4,1,0,3,6
5,1,0,3,6
20,1,0,1,4
10,1,0,0,8
20,1,0,1,5
29,2,0,3,6
5,1,0,3,8
12,1,0,2,5
320,0,1,2,24
11,1,0,2,5
2,1,0,4,8
19,1,0,2,14
11,1,0,1,16
5,1,0,1,8
56,1,0,1,14
4,1,0,0,8
146,1,0,2,18
9,1,0,3,4
32,3,0,3,13
6,1,0,3,8
13,2,0,4,10
28,5,0,0,13
7,4,0,0,13
282,0,1,6,24
18,4,0,0,13
6,8,0,0,13
3679,0,1,9,24
22,5,0,0,13
27,1,0,1,4
30,1,0,1,8
17,1,0,1,8
34,1,0,0,8
30,1,0,1,14
28,1,0,0,14
10,1,0,3,10
1169,0,0,8,20
4,11,0,1,13
9,1,0,29,20
6,2,0,1,4
24,3,0,0,13
25,2,0,1,5
7,2,0,4,4
10,1,0,2,4
10,1,0,1,4
3,1,0,1,4
5,1,0,1,4
7,6,0,0,13
28,5,0,0,13
7,6,0,0,13
9,1,0,3,4
5,1,0,3,9
13,4,0,0,13
10,8,0,0,13
167,2,0,2,18
8,1,0,8,12
2,11,0,0,14
13,0,1,2,14
7,3,0,0,13
5,4,0,0,13
3,1,0,3,8
3679,0,1,0,24
8,2,0,2,16
2,2,0,2,16
17,1,0,3,13
11,1,0,1,16
5,2,0,1,16
4,1,0,1,8
4,1,0,0,20
4,1,0,4,1
10,0,0,5,2
6,4,0,0,13
8,1,0,2,14
6,4,0,0,13
76,0,1,2,23
69,0,0,2,1
45,0,1,1,23
167,2,0,2,18
11,2,0,7,14
6,1,0,2,14
6,1,0,2,14
7,1,0,1,9
6,4,0,3,8
4,1,0,7,10
3,0,0,3,8
11,2,0,4,6
38,0,0,3,14
5,1,0,2,6
57,0,0,3,12
3,2,0,1,9
10,1,0,2,14
31,0,0,6,14
59,1,0,1,8
7,1,0,1,4
55,0,0,3,14
22,0,0,2,14
5,1,0,1,9
4,1,0,3,8
10,3,0,0,13
9,1,0,3,4
11,1,0,1,16
4,1,0,4,2
11,1,0,2,12
4,1,0,4,8
2,1,0,5,10
5,1,0,1,8
1,1,0,4,8
5,1,0,3,8
12,5,0,0,13
366,0,1,0,1
4,1,0,4,12
6,0,0,3,14
4,1,0,1,16
167,2,0,2,18
8,1,0,6,14
9,1,0,2,12
3,1,0,1,16
6,1,0,2,16
5,1,0,0,14
8,1,0,0,9
5,1,0,0,6
1,1,0,5,4
54,0,0,2,14
8,1,0,2,9
7,2,0,0,16
4,1,0,0,16
3,1,0,3,9
4,1,0,2,9
6,1,0,5,14
4,1,0,3,14
3,1,0,4,14
5,1,0,2,9
3,1,0,0,16
62,0,0,16,14
5,1,0,1,8
8,3,0,0,13
4,1,0,2,9
2,1,0,4,16
5,1,0,0,9
2,11,0,0,14
6,1,0,0,8
14,1,0,2,8
2,1,0,4,5
7,1,0,1,8
4,1,0,0,14
4,0,0,1,8
5,0,0,0,8
8,1,0,0,8
47,5,0,0,14
47,5,0,0,14
5,1,0,1,16
56,0,0,9,14
3,1,0,1,5
56,0,0,9,14
2,1,0,0,16
2,1,0,0,16
6,1,0,3,16
4,1,0,0,16
10,2,0,1,8
9,2,0,1,8
4,1,0,1,16
17,1,0,1,4
17,1,0,3,14
2,1,0,13,9
8213,0,1,1,21
54,0,1,4,14
7,1,0,1,4
55,0,0,3,14
3,1,0,9,4
4,2,0,16,14
4,1,0,1,8
17,1,0,19,14
7,1,0,2,8
3,1,0,2,8
1,1,0,6,8
3,1,0,2,8
3,1,0,1,9
2,1,0,1,16
14,0,0,3,14
5,1,0,2,9
5,1,0,8,10
18,1,0,2,14
55,0,0,3,14
4,1,0,0,8
5,1,0,0,14
3,2,0,2,9
28,0,0,2,14
3,2,0,2,9
2,1,0,2,9
101,1,0,1,14
6,1,0,2,9
64,1,0,0,14
4,1,0,2,9
5,1,0,1,9
14,1,0,3,14
4,1,0,3,9
7,2,0,0,9
2,1,0,4,9
2,1,0,0,8
47040,1,0,0,8
5,1,0,0,16
6,0,0,0,8
3,1,0,0,4
28,10,0,0,13
30,1,0,1,6
30,5,0,1,13
15,6,0,0,13
4,1,0,4,8
5,1,0,2,9
70,0,1,0,24
28,2,0,1,4
5,1,0,2,4
5,6,0,0,13
4,1,0,2,9
8,3,0,2,12
24,0,1,3,14
4,1,0,2,17
20,2,0,1,12
4,1,0,4,8
4,1,0,2,8
100,1,0,0,23
25,3,0,0,13
4,1,0,50,13
7,1,0,3,16
9,1,0,0,5
4,1,0,4,13
4,2,0,2,4
4,2,0,3,4
9,1,0,1,13
7,1,0,1,9
3,1,0,9,8
10,1,0,1,13
7,1,0,1,9
32,4,0,8,18
9,1,0,4,10
7,1,0,1,8
2579,4,0,4,18
2,1,0,1,24
282,0,1,2,24
70,0,1,2,24
4,3,0,0,13
17,2,0,1,13
6,8,0,0,13
8,5,0,0,13
41,4,0,0,13
282,0,1,1,24
847,0,1,1,24
1,1,0,3,4
1,1,0,3,4
1,1,0,2,4
2,1,0,7,8
2,1,0,7,8
2,1,0,7,8
2,1,0,7,8
2,1,0,7,8
2,1,0,7,8
2,1,0,7,8
2,1,0,7,8
2,1,0,7,8
2,1,0,7,8
2,1,0,7,8
3,1,0,1,8
3,1,0,1,8
16,6,0,0,13
3,1,0,1,8
5,0,0,2,8
12,1,0,0,22
3,1,0,3,6
7,2,0,2,16
1,1,0,2,8
2,1,0,1,16
197,0,0,7,14
54,0,1,4,20
2,1,0,1,16
3,1,0,3,8
32,1,0,2,18
31,1,0,2,14
10,2,0,0,13
5,2,0,0,13
12,2,0,0,13
9,2,0,0,13
4,2,0,2,4
98,0,1,3,24
30,0,1,0,24
4,1,0,6,20
10,1,0,1,14
96,0,0,2,14
13,1,0,1,8
2,1,0,6,14
1,1,0,2,4
1,1,0,3,4
1,1,0,3,4
1,1,0,3,4
4,2,0,3,4
4,2,0,3,4
1,1,0,3,4
282,0,1,1,24
566,0,1,1,24
7,1,0,1,9
88,0,1,1,24
205,0,1,1,24
6,1,0,1,9
43,0,0,7,14
7,1,0,2,7
1,44,0,14,14
32,1,0,2,18
18,2,0,0,10
54,0,1,4,24
14,5,0,0,13
3,1,0,9,19
1,1,0,3,10
11,1,0,1,16
10,1,0,1,8
17,1,0,1,14
4,1,0,0,16
11,1,0,2,2
5,1,0,0,9
6,1,0,1,16
5,1,0,0,8
2,1,0,5,10
7,1,0,2,9
3,1,0,3,9
9,1,0,3,14
10,1,0,0,5
7,1,0,0,9
12,5,0,0,13
2,1,0,2,14
35,1,0,1,5
10,1,0,1,5
4,1,0,2,5
7,1,0,1,14
3,1,0,0,8
77,0,1,1,24
4,1,0,4,8
100,0,0,0,24
30,0,1,0,24
3,1,0,31,14
15,1,0,2,1
3,1,0,2,17
8,2,0,2,9
28,1,0,3,14
50,0,0,2,14
11,1,0,3,14
366,0,1,0,1
26,1,0,0,12
13,1,0,1,8
6,1,0,2,12
3,1,0,4,9
10,1,0,2,8
5,1,0,2,9
5,2,0,0,13
5,3,0,0,13
3,1,0,2,9
8,3,0,0,9
65,0,1,1,24
2,1,0,1,16
18,4,0,0,13
5,1,0,5,6
13,1,0,1,8
5,1,0,2,19
1,1,0,7,8
17,0,0,5,14
13,1,0,9,10
15,1,0,3,14
10,1,0,2,12
5,1,0,4,19
10,1,0,1,8
10,19,0,0,13
55,0,0,3,14
32,4,0,2,25
22,1,0,1,16
1,1,0,5,8
5,6,0,1,16
55,0,0,3,14
2,1,0,1,16
20,1,0,2,17
7,1,0,1,9
7,6,0,0,13
32,1,0,2,18
7,1,0,1,9
7,1,0,1,9
944,0,1,1,8
1,1,0,4,8
1,1,0,4,8
2,1,0,2,9
4,1,0,2,9
10,2,0,0,13
8,1,0,0,17
4,1,0,3,5
3,1,0,3,9
11,1,0,6,17
11,1,0,6,17
11,1,0,1,8
5,1,0,3,10
22,3,0,2,5
8,1,0,1,8
10,5,0,0,13
30,4,0,1,6
5,0,0,4,14
5,0,0,5,14
6,0,0,2,14
1,1,0,3,16
5,2,0,2,10
5,1,0,66,2
1,1,0,11,4
115,0,0,0,14
18,3,0,4,13
4,2,0,0,13
331,0,1,1,24
8,0,0,7,13
8,1,0,6,13
11,4,0,0,13
43,1,1,2,22
7,0,0,2,14
11,0,0,2,14
4,1,0,4,1
4,1,0,5,14
5,2,0,0,16
6,1,0,4,8
4,1,0,4,8
7,1,0,1,16
4,1,0,4,8
70,0,1,2,24
4,1,0,1,4
7,4,0,0,13
4,1,0,1,4
7,1,0,1,1
5,1,0,4,8
4,1,0,2,8
1,1,0,5,8
1,1,0,2,8
1,1,0,2,8
1,1,0,3,8
10,1,0,1,16
1,1,0,2,8
1,1,0,3,8
1,1,0,8,8
1,1,0,2,8
1,1,0,2,8
7,1,0,1,9
1,1,0,6,8
14,0,0,0,14
10,1,0,0,5
12,0,0,1,14
21,1,0,1,14
7,1,0,1,8
2,1,0,0,14
6,1,0,0,9
3,1,0,31,14
3,1,0,3,14
9,1,0,55,14
8,3,0,0,9
5,4,0,0,13
10,1,0,2,9
10,1,0,2,9
23,1,0,3,14
8,1,0,3,6
9,1,0,1,9
1,1,0,6,16
1,1,0,12,16
21,1,0,23,14
42,2,0,0,14
6,1,0,0,8
120,2,0,5,14
21,1,0,2,6
6,1,0,2,14
43,0,0,5,14
12,4,0,0,13
15,1,0,3,14
6,1,0,2,8
8,1,0,2,4
3,2,0,1,11
2,1,0,1,11
401,4,0,2,18
16,0,0,2,14
11,1,0,1,8
57,0,1,2,25
6,3,0,0,13
69,0,0,4,14
4,1,0,4,8
1,1,0,5,8
7,2,0,2,8
7,0,0,0,4
7,1,0,1,4
6,0,0,2,14
14,1,0,1,9
2,1,0,6,16
114,0,1,1,10
204,0,1,1,8
5,3,0,0,13
14,4,0,0,13
27,3,0,1,14
4,1,0,2,16
12,1,0,2,1
5,1,0,2,9
5,0,0,4,14
5,0,0,4,14
3,2,0,3,8
67,2,0,0,14
167,2,0,2,14
24,2,0,0,10
11,1,0,2,13
25,1,0,3,8
2,1,0,4,4
20,1,0,1,4
4,2,0,0,13
11,1,0,6,17
4,1,0,4,24
3,1,0,0,8
7,2,0,0,14
4,1,0,4,8
23,1,0,1,4
26,1,0,0,10
17,1,0,0,2
17,1,0,0,2
6,1,0,1,8
2,1,0,0,16
1,0,0,51,14
4,1,0,4,12
4,1,0,4,14
5,1,0,2,16
4,1,0,4,8
4,1,0,4,8
4,1,0,4,1
12,4,0,0,13
8,3,0,0,13
65,2,0,1,14
4,2,0,0,13
75,4,1,0,24
4,1,0,4,8
26,3,0,0,13
24,5,0,0,13
4,3,0,7,8
75,3,1,0,24
27,5,0,0,13
1,2,0,0,13
13,7,0,0,13
87,0,1,2,24
5,1,0,1,4
6,1,0,1,4
7,1,0,1,16
4,1,0,1,16
4,1,0,1,16
6,1,0,1,8
8,1,0,1,4
11,1,0,2,8
19,7,0,0,13
7,6,0,0,13
4,1,0,4,18
8,1,0,1,4
12,1,0,2,8
2,1,0,3,8
4,1,0,2,4
12,3,0,0,13
5,2,0,4,8
11,3,0,0,13
4,1,0,4,8
54,0,1,4,24
55,0,0,3,14
32,1,0,3,18
11,1,0,1,14
114,1,0,1,14
153,0,0,1,14
167,1,0,2,18
15,1,0,1,14
55,0,0,2,12
6,1,0,0,8
61,2,0,9,13
12,0,0,7,2
2527,2,0,0,14
2532,0,1,1,24
2,1,0,3,16
23,0,0,2,14
170,0,1,1,24
6,1,0,5,20
4,1,0,4,8
3679,0,1,0,18
4,1,0,4,8
11,4,0,0,13
4,1,0,4,8
8,4,0,0,13
6,4,0,0,13
5,5,0,0,13
7,1,0,1,16
5,4,0,0,13
12,3,0,5,13
141,0,0,11,14
50,1,0,2,18
4,1,0,4,10
5,1,0,4,8
13,1,0,1,4
50,1,0,2,18
50,1,0,2,18
52,1,0,2,18
50,1,0,2,18
50,1,0,2,18
38,1,0,2,18
38,1,0,2,18
5,1,0,2,8
4,1,0,4,8
50,1,0,2,18
10,1,0,0,4
15,1,0,0,4
12,1,0,1,8
10,1,0,1,8
4,1,0,4,8
11,1,0,5,13
7,2,0,0,13
16,1,0,1,20
4,2,0,0,8
7,1,0,2,8
4,1,0,5,16
3,1,0,3,1
7,2,0,1,9
3679,0,1,10,24
211,0,2,4,24
7,0,0,2,14
8,2,0,2,16
324,0,1,2,24
6,3,0,0,9
25,3,0,0,13
12,3,0,0,13
7,1,0,1,9
2,1,0,1,16
4,1,0,7,10
38,0,1,6,14
65,0,1,5,24
21,1,0,0,6
17,1,0,1,4
4,1,0,2,16
28,1,0,2,10
14,1,0,2,4
19,1,0,2,4
9,1,0,1,8
2,1,0,6,16
3,2,0,7,16
4,1,0,4,8
22,1,0,1,14
12,1,0,1,20
111,0,1,0,25
10,1,0,1,15
10,1,0,1,14
23,1,0,2,14
43,1,1,0,22
6,1,0,3,8
21,1,0,0,4
6,0,2,0,14
4,1,0,5,17
16,3,0,0,13
3,2,0,0,13
4,1,0,4,8
9,1,0,2,14
4,1,0,4,14
5,4,0,0,13
4,1,0,4,8
5,1,0,6,6
54,0,1,4,25
1,1,0,5,4
8,4,0,0,13
133,0,1,1,24
11,1,0,2,8
4,1,0,4,1
2,1,0,15,8
7,1,0,3,14
5,1,0,1,8
19,1,0,3,6
1,1,0,3,8
7,2,0,1,14
10,1,0,4,13
13,1,0,4,6
4,1,0,4,13
56,0,0,1,14
16,1,0,1,4
42,0,0,0,3
4,1,0,4,14
20,1,0,3,14
24,8,0,0,13
11,1,0,1,8
6,1,0,2,12
4,1,0,4,8
4,1,0,4,8
60,1,0,0,4
4,1,0,4,8
5,1,0,0,10
5,1,0,0,9
14,1,0,0,4
22,1,0,1,4
5,1,0,1,4
47,1,0,0,14
4,1,0,0,8
8,1,0,1,4
5,1,0,1,5
8,1,0,2,16
4,1,0,0,8
22,1,0,0,13
7,2,0,0,13
16,3,0,0,9
1241,0,1,2,24
7,1,0,1,4
16,1,0,2,13
3679,0,1,10,24
18,1,0,2,17
6,1,0,4,3
42,0,1,2,24
20,3,0,0,17
12,9,0,0,13
24,1,0,3,6
19,2,1,1,23
67,2,0,0,14
8,1,0,0,5
6,1,0,1,14
5,1,0,0,9
2,1,0,0,9
13,5,0,7,14
14,2,0,2,4
10,1,0,8,6
2,1,0,0,8
4,1,0,0,8
4,1,0,0,8
1241,0,1,2,24
1242,0,1,1,24
324,0,1,1,24
24,1,0,3,14
5,2,0,2,4
5,7,0,0,13
64,1,0,3,14
4,1,0,4,14
1,1,0,5,8
9,2,0,0,9
6,1,0,1,8
8,1,0,1,8
2,1,0,1,16
5,1,0,1,16
5,1,0,1,16
10,0,0,4,14
4,1,0,3,17
54,0,1,4,24
41,1,2,0,19
7,1,0,1,9
55,0,0,3,14
55,0,0,3,14
55,0,0,3,14
3679,0,1,10,21
3679,0,1,10,21
7,1,0,1,4
3,2,0,1,11
10,1,0,1,13
13,1,0,2,14
7,1,0,1,4
250,0,1,4,24
55,0,0,3,10
55,0,0,3,14
4,1,0,7,10
7,1,0,1,6
6,1,0,1,18
36,1,0,0,14
4,1,0,4,8
13,1,0,2,17
108,0,1,1,22
45,4,0,1,13
12,1,0,0,14
8,2,0,0,14
284,0,1,1,24
41,1,0,3,14
331,0,1,2,12
3,1,0,0,9
1241,0,1,2,24
4,1,0,4,8
3,1,0,0,12
3,2,0,0,10
3,1,0,5,16
18,1,0,0,6
1,1,0,3,9
46,1,0,3,14
2,1,0,2,16
26,1,0,1,4
4,1,0,1,16
5,1,0,1,16
61,1,0,2,9
14,2,0,1,13
4,1,0,2,14
2,1,0,5,16
2,1,0,2,9
6,1,0,4,4
12,1,0,2,1
18,1,0,2,18
5,1,0,2,16
1,1,0,5,16
67,0,1,1,24
27,1,0,1,14
26,1,0,0,14
4,1,0,4,13
98,0,1,3,24
15,1,0,2,6
9,1,0,3,6
5,1,0,1,16
5,1,0,0,9
69,0,1,2,24
12,1,0,3,4
4,3,0,3,4
12,2,0,1,16
32,2,0,1,4
45,4,0,1,13
20,2,0,1,8
76,2,0,6,13
2,1,0,4,14
15,1,0,3,6
5,1,0,2,9
4,1,0,7,10
57,0,1,2,24
8,5,0,0,13
16,1,0,1,8
3,1,0,2,4
7,1,0,4,9
4,1,0,1,8
37,4,0,1,4
18,2,0,5,13
320,0,1,2,24
25,1,0,1,4
37,3,0,1,4
25,2,0,4,13
4,1,0,2,9
4,1,0,7,10
40,2,0,3,6
21,1,0,0,14
324,0,1,2,24
324,0,1,2,24
34,2,0,4,14
1,1,0,5,16
54,1,0,5,14
4,1,0,3,6
11,1,0,2,14
12,2,0,1,5
3,1,0,3,4
12,1,0,3,8
77,0,1,1,24
186,0,1,2,19
30,4,0,1,6
12,1,0,2,5
11,1,0,2,5
8,1,0,2,16
3,1,0,2,17
3,1,0,2,17
69,1,0,2,1
22,1,0,2,14
67,0,1,1,24
101,0,1,1,24
7,1,0,1,4
18,1,0,2,10
101,0,1,1,24
6,1,0,1,8
3,1,0,1,20
16,1,0,2,13
8,2,0,2,9
36,3,0,3,3
39,3,0,0,13
21,0,1,3,14
29,0,1,2,14
6,1,0,5,12
55,0,0,3,14
7,1,0,1,4
55,0,0,3,14
7,1,0,1,9
2,5,0,0,13
4,1,0,2,9
55,0,0,3,14
15,1,0,1,8
5,1,0,1,8
14,1,0,3,5
5,1,0,8,5
23,1,0,2,5
23,1,0,2,5
12,1,0,4,14
32,1,0,0,14
21,2,0,0,13
9,1,0,2,8
5,1,0,3,8
7,1,0,3,6
4,1,0,4,9
25,0,0,4,14
52,1,0,0,11
15,2,0,2,17
15,2,0,2,17
8,1,0,4,10
11,0,0,5,14
4,1,0,4,9
25,1,0,2,17
6,2,0,1,9
1,1,0,1,16
101,0,1,1,18
1,1,0,3,16
1,1,0,3,16
26,1,0,5,14
46,1,0,2,14
13,1,0,2,6
2,1,0,1,9
11,0,0,7,14
8,1,0,1,9
6,2,0,1,9
7,1,0,3,8
30,1,0,2,1
26,1,0,0,12
14,1,0,0,14
26,1,0,0,8
4,1,0,1,8
26,3,0,0,13
21,3,0,0,13
12,1,0,1,13
67,1,0,2,14
10,0,0,2,14
6,2,0,0,13
31,1,0,2,4
5,1,0,1,8
5,1,0,1,8
12,9,0,0,13
6,4,0,0,13
22,5,0,0,13
32,1,0,4,14
55,1,0,2,14
36,1,0,1,14
9,1,0,1,16
30,1,0,3,14
847,0,1,2,24
2376,0,1,3,24
30,5,0,1,13
14,0,0,0,14
5,1,0,2,14
21,1,0,4,14
31,5,0,0,13
3,1,0,1,4
9,1,0,2,5
4,1,0,4,8
6,4,0,0,13
21,2,0,3,14
50,1,0,0,8
111,0,0,4,14
55,0,0,2,12
50,1,0,1,8
21,4,0,0,13
195,0,0,0,14
4,1,0,6,14
12,9,0,0,13
21,2,0,3,14
9,1,0,29,14
3,1,0,5,8
72,1,0,0,14
117,1,0,1,14
9,1,0,2,14
72,1,0,0,14
6,8,0,0,13
32,1,0,1,4
10,4,0,0,13
6,1,0,3,8
6,4,0,0,13
6,4,0,0,13
5,2,0,0,13
3,1,0,2,4